0,1,2,3,4,5,6,7,8,9,10,11,12,13
12.0,5.0,5.0,33.0,10693.0,1069302.0,54.0,1844.0,1027.0,0.0,0.0,2.0,616.0,2.0
6.0,0.0,0.0,91.0,14869.0,1486903.0,87.0,1274.0,738.0,0.0,0.0,143.0,590.0,2.0
18.0,28.0,28.0,42.0,13198.0,1319801.0,64.0,3739.0,2000.0,0.0,0.0,1.0,451.0,1.0
12.0,5.0,5.0,33.0,13851.0,1385103.0,73.0,5200.0,2003.0,1.0,0.0,3.0,882.0,2.0
5.0,23.0,23.0,71.0,12953.0,1295302.0,22.0,1936.0,1094.0,1.0,0.0,1.0,296.0,1.0
48.0,2.0,2.0,74.0,11066.0,1106603.0,44.0,4742.0,2558.0,0.0,0.0,1.0,1001.0,3.0
48.0,2.0,2.0,74.0,13204.0,1320402.0,33.0,4371.0,871.0,0.0,0.0,1.0,1041.0,3.0
6.0,0.0,0.0,91.0,13232.0,1323202.0,41.0,1126.0,678.0,1.0,0.0,1.0,370.0,1.0
12.0,5.0,5.0,33.0,14843.0,1484304.0,3.0,5171.0,2796.0,0.0,0.0,1.0,1189.0,3.0
5.0,23.0,23.0,71.0,11697.0,1169703.0,33.0,2661.0,1507.0,1.0,0.0,1.0,544.0,2.0
24.0,10.0,10.0,35.0,13198.0,1319801.0,64.0,3097.0,1639.0,0.0,0.0,2.0,967.0,2.0
12.0,5.0,5.0,33.0,13871.0,1387102.0,65.0,5051.0,2735.0,0.0,0.0,2.0,1211.0,3.0
6.0,0.0,0.0,91.0,12953.0,1295302.0,22.0,603.0,28.0,1.0,0.0,1.0,1390.0,3.0
29.0,24.0,24.0,64.0,11697.0,1169703.0,33.0,3677.0,1973.0,0.0,0.0,13.0,1242.0,3.0
29.0,24.0,24.0,64.0,10721.0,1072102.0,13.0,3339.0,1002.0,0.0,0.0,1.0,1256.0,3.0
51.0,3.0,3.0,38.0,13232.0,1323202.0,41.0,5399.0,2874.0,0.0,0.0,8.0,601.0,2.0
29.0,24.0,24.0,64.0,12191.0,1219102.0,74.0,3694.0,869.0,0.0,0.0,1.0,666.0,2.0
4.0,38.0,38.0,81.0,12892.0,1289203.0,91.0,763.0,460.0,0.0,0.0,8.0,370.0,1.0
29.0,24.0,24.0,64.0,12889.0,1288903.0,85.0,3568.0,1922.0,1.0,0.0,1.0,533.0,2.0
17.0,14.0,14.0,41.0,13495.0,1349503.0,72.0,5277.0,2858.0,1.0,0.0,1.0,591.0,2.0
29.0,24.0,24.0,64.0,14683.0,1468303.0,74.0,3497.0,845.0,1.0,0.0,1.0,460.0,1.0
29.0,24.0,24.0,64.0,10423.0,1042302.0,74.0,3427.0,845.0,1.0,0.0,2.0,460.0,1.0
6.0,0.0,0.0,91.0,15304.0,1530402.0,33.0,1165.0,663.0,1.0,0.0,1.0,370.0,1.0
17.0,14.0,14.0,41.0,15304.0,1530402.0,33.0,5327.0,2637.0,1.0,0.0,1.0,591.0,2.0
6.0,0.0,0.0,91.0,14831.0,1483103.0,91.0,94.0,60.0,0.0,0.0,3.0,308.0,1.0
17.0,14.0,14.0,41.0,11066.0,1106603.0,44.0,5274.0,2855.0,0.0,0.0,2.0,283.0,1.0
12.0,5.0,5.0,33.0,12992.0,1299204.0,71.0,2410.0,1355.0,1.0,0.0,1.0,973.0,2.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3139.0,1265.0,0.0,0.0,1.0,1155.0,3.0
17.0,14.0,14.0,41.0,10397.0,1039705.0,34.0,2633.0,1484.0,0.0,0.0,58.0,591.0,2.0
17.0,14.0,14.0,41.0,10397.0,1039705.0,34.0,2633.0,1484.0,0.0,0.0,1.0,591.0,2.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3150.0,1655.0,1.0,0.0,1.0,404.0,1.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,3070.0,479.0,0.0,0.0,1.0,1489.0,3.0
6.0,0.0,0.0,91.0,13204.0,1320402.0,33.0,840.0,345.0,0.0,0.0,1.0,2218.0,5.0
49.0,39.0,39.0,87.0,12892.0,1289203.0,91.0,795.0,471.0,0.0,0.0,1.0,590.0,2.0
22.0,6.0,6.0,72.0,13158.0,1315802.0,74.0,2869.0,801.0,1.0,0.0,1.0,302.0,1.0
47.0,1.0,1.0,54.0,13198.0,1319801.0,64.0,3291.0,1756.0,0.0,0.0,8.0,491.0,1.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,747.0,60.0,0.0,0.0,4.0,337.0,1.0
6.0,0.0,0.0,91.0,14831.0,1483103.0,91.0,94.0,60.0,0.0,0.0,11.0,308.0,1.0
12.0,5.0,5.0,33.0,10397.0,1039705.0,34.0,4260.0,940.0,0.0,0.0,1.0,404.0,1.0
29.0,24.0,24.0,64.0,13204.0,1320402.0,33.0,3842.0,1973.0,0.0,0.0,1.0,1072.0,3.0
48.0,2.0,2.0,74.0,13198.0,1319801.0,64.0,3480.0,1441.0,0.0,0.0,1.0,460.0,1.0
35.0,35.0,35.0,86.0,13198.0,1319801.0,64.0,3062.0,1615.0,0.0,0.0,1.0,718.0,2.0
12.0,5.0,5.0,33.0,14679.0,1467903.0,91.0,4844.0,21.0,1.0,0.0,1.0,2039.0,5.0
29.0,24.0,24.0,64.0,12892.0,1289203.0,91.0,323.0,212.0,0.0,0.0,15.0,1363.0,3.0
29.0,24.0,24.0,64.0,10279.0,1027903.0,74.0,3422.0,845.0,1.0,0.0,1.0,460.0,1.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3139.0,1265.0,0.0,0.0,1.0,1155.0,3.0
8.0,27.0,27.0,82.0,13232.0,1323202.0,41.0,1211.0,714.0,0.0,0.0,3.0,895.0,2.0
29.0,24.0,24.0,64.0,11697.0,1169703.0,33.0,3457.0,1855.0,1.0,0.0,4.0,460.0,1.0
48.0,2.0,2.0,74.0,13232.0,1323202.0,41.0,2542.0,1102.0,0.0,0.0,2.0,1036.0,3.0
48.0,2.0,2.0,74.0,12191.0,1219102.0,74.0,2835.0,370.0,1.0,0.0,3.0,319.0,1.0
6.0,0.0,0.0,91.0,14831.0,1483103.0,91.0,94.0,60.0,0.0,0.0,1.0,308.0,1.0
6.0,0.0,0.0,91.0,14107.0,1410702.0,81.0,1079.0,628.0,0.0,0.0,11.0,370.0,1.0
48.0,2.0,2.0,74.0,12953.0,1295302.0,22.0,1697.0,903.0,0.0,0.0,1.0,1428.0,3.0
40.0,26.0,26.0,73.0,13158.0,1315802.0,74.0,2873.0,861.0,1.0,0.0,1.0,181.0,1.0
36.0,13.0,13.0,22.0,11697.0,1169703.0,33.0,1680.0,939.0,1.0,0.0,1.0,762.0,2.0
5.0,23.0,23.0,71.0,12889.0,1288903.0,85.0,2567.0,1450.0,0.0,0.0,4.0,1294.0,3.0
12.0,5.0,5.0,33.0,12191.0,1219102.0,74.0,3852.0,807.0,0.0,0.0,2.0,849.0,2.0
17.0,14.0,14.0,41.0,13851.0,1385103.0,73.0,5285.0,2865.0,1.0,0.0,1.0,591.0,2.0
36.0,13.0,13.0,22.0,13232.0,1323202.0,41.0,2157.0,1197.0,0.0,0.0,1.0,725.0,2.0
44.0,19.0,19.0,15.0,13198.0,1319801.0,64.0,3402.0,1829.0,1.0,0.0,1.0,327.0,1.0
29.0,24.0,24.0,64.0,11057.0,1105703.0,36.0,3902.0,2097.0,1.0,0.0,1.0,405.0,1.0
48.0,2.0,2.0,74.0,13204.0,1320402.0,33.0,4309.0,908.0,1.0,0.0,1.0,302.0,1.0
29.0,24.0,24.0,64.0,12953.0,1295302.0,22.0,1842.0,1041.0,1.0,0.0,1.0,237.0,1.0
6.0,0.0,0.0,91.0,12953.0,1295302.0,22.0,2363.0,1330.0,4.0,0.0,1.0,447.0,1.0
1.0,8.0,8.0,51.0,13158.0,1315802.0,74.0,2806.0,809.0,1.0,0.0,1.0,570.0,2.0
12.0,5.0,5.0,33.0,12953.0,1295302.0,22.0,1716.0,941.0,1.0,0.0,1.0,404.0,1.0
29.0,24.0,24.0,64.0,13204.0,1320402.0,33.0,3842.0,1973.0,0.0,0.0,4.0,1072.0,3.0
6.0,0.0,0.0,91.0,13796.0,1379603.0,91.0,1009.0,60.0,0.0,0.0,257.0,337.0,1.0
12.0,5.0,5.0,33.0,12339.0,1233904.0,42.0,4796.0,2577.0,0.0,0.0,2.0,829.0,2.0
29.0,24.0,24.0,64.0,10397.0,1039705.0,34.0,3085.0,1628.0,0.0,0.0,1.0,692.0,2.0
36.0,13.0,13.0,22.0,12191.0,1219102.0,74.0,2057.0,1007.0,0.0,0.0,4.0,1428.0,3.0
6.0,0.0,0.0,91.0,14869.0,1486903.0,87.0,1059.0,636.0,1.0,0.0,1.0,337.0,1.0
24.0,10.0,10.0,35.0,12892.0,1289203.0,91.0,179.0,128.0,1.0,0.0,1.0,1491.0,3.0
17.0,14.0,14.0,41.0,12391.0,1239102.0,22.0,2172.0,1209.0,1.0,0.0,1.0,611.0,2.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,3358.0,434.0,1.0,0.0,1.0,223.0,1.0
6.0,0.0,0.0,91.0,12953.0,1295302.0,22.0,299.0,28.0,1.0,0.0,1.0,1246.0,3.0
17.0,14.0,14.0,41.0,10792.0,1079204.0,22.0,2169.0,1022.0,0.0,0.0,1.0,468.0,1.0
6.0,0.0,0.0,91.0,14107.0,1410702.0,81.0,1079.0,628.0,0.0,0.0,1.0,370.0,1.0
36.0,13.0,13.0,22.0,11292.0,1129202.0,82.0,1991.0,1123.0,0.0,0.0,1.0,1620.0,4.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3236.0,1265.0,0.0,0.0,2.0,1048.0,3.0
6.0,0.0,0.0,91.0,12889.0,1288903.0,85.0,647.0,386.0,0.0,0.0,1.0,236.0,1.0
48.0,2.0,2.0,74.0,13232.0,1323202.0,41.0,3431.0,1102.0,0.0,0.0,5.0,972.0,2.0
32.0,36.0,36.0,85.0,13204.0,1320402.0,33.0,2009.0,902.0,0.0,0.0,20.0,2039.0,5.0
47.0,1.0,1.0,54.0,12892.0,1289203.0,91.0,5.0,5.0,0.0,0.0,1.0,1797.0,4.0
29.0,24.0,24.0,64.0,15304.0,1530402.0,33.0,4225.0,1973.0,0.0,0.0,1.0,1048.0,3.0
20.0,22.0,22.0,62.0,12892.0,1289203.0,91.0,645.0,384.0,1.0,0.0,2.0,986.0,2.0
34.0,4.0,4.0,21.0,13232.0,1323202.0,41.0,3675.0,1977.0,0.0,0.0,9.0,711.0,2.0
1.0,8.0,8.0,51.0,13232.0,1323202.0,41.0,5377.0,2907.0,0.0,0.0,1.0,570.0,2.0
48.0,2.0,2.0,74.0,13232.0,1323202.0,41.0,2490.0,1102.0,0.0,0.0,1.0,937.0,2.0
29.0,24.0,24.0,64.0,11697.0,1169703.0,33.0,3677.0,1973.0,0.0,0.0,2.0,1242.0,3.0
17.0,14.0,14.0,41.0,15304.0,1530402.0,33.0,5327.0,2637.0,1.0,0.0,2.0,591.0,2.0
12.0,5.0,5.0,33.0,12953.0,1295302.0,22.0,1682.0,941.0,1.0,0.0,1.0,581.0,2.0
17.0,14.0,14.0,41.0,10792.0,1079204.0,22.0,2169.0,1022.0,0.0,0.0,2.0,468.0,1.0
12.0,5.0,5.0,33.0,10140.0,1014003.0,86.0,4593.0,2489.0,1.0,0.0,1.0,973.0,2.0
17.0,14.0,14.0,41.0,14747.0,1474703.0,93.0,5728.0,3089.0,1.0,0.0,3.0,895.0,2.0
48.0,2.0,2.0,74.0,12892.0,1289203.0,91.0,285.0,13.0,1.0,0.0,1.0,239.0,1.0
17.0,14.0,14.0,41.0,11259.0,1125903.0,74.0,2653.0,850.0,0.0,0.0,2.0,793.0,2.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3150.0,1655.0,1.0,0.0,2.0,404.0,1.0
48.0,2.0,2.0,74.0,12892.0,1289203.0,91.0,535.0,8.0,0.0,0.0,29.0,715.0,2.0
29.0,24.0,24.0,64.0,14679.0,1467903.0,91.0,4119.0,212.0,0.0,0.0,7.0,1334.0,3.0
12.0,5.0,5.0,33.0,10257.0,1025702.0,22.0,1715.0,944.0,0.0,0.0,1.0,1073.0,3.0
6.0,0.0,0.0,91.0,12889.0,1288903.0,85.0,647.0,386.0,0.0,0.0,1.0,236.0,1.0
29.0,24.0,24.0,64.0,14831.0,1483103.0,91.0,3791.0,290.0,1.0,0.0,2.0,1139.0,3.0
36.0,13.0,13.0,22.0,11259.0,1125903.0,74.0,1889.0,1007.0,0.0,0.0,1.0,1381.0,3.0
36.0,13.0,13.0,22.0,12191.0,1219102.0,74.0,1923.0,201.0,1.0,0.0,4.0,1381.0,3.0
5.0,23.0,23.0,71.0,14107.0,1410702.0,81.0,2713.0,1533.0,0.0,0.0,1.0,1136.0,3.0
17.0,14.0,14.0,41.0,13204.0,1320402.0,33.0,5432.0,2940.0,2.0,0.0,1.0,395.0,1.0
4.0,38.0,38.0,81.0,12892.0,1289203.0,91.0,763.0,460.0,0.0,0.0,1.0,370.0,1.0
17.0,14.0,14.0,41.0,12191.0,1219102.0,74.0,2667.0,850.0,0.0,0.0,1.0,937.0,2.0
17.0,14.0,14.0,41.0,10721.0,1072102.0,13.0,5453.0,2950.0,0.0,0.0,1.0,861.0,2.0
34.0,4.0,4.0,21.0,13232.0,1323202.0,41.0,3675.0,1977.0,0.0,0.0,1.0,711.0,2.0
33.0,18.0,18.0,14.0,13204.0,1320402.0,33.0,4487.0,2429.0,0.0,0.0,1.0,1142.0,3.0
32.0,36.0,36.0,85.0,13158.0,1315802.0,74.0,1599.0,826.0,0.0,0.0,1.0,795.0,2.0
48.0,2.0,2.0,74.0,12191.0,1219102.0,74.0,2911.0,791.0,0.0,0.0,2.0,441.0,1.0
6.0,0.0,0.0,91.0,14747.0,1474703.0,93.0,1050.0,625.0,1.0,0.0,2.0,337.0,1.0
29.0,24.0,24.0,64.0,10599.0,1059904.0,51.0,3435.0,1845.0,1.0,0.0,1.0,460.0,1.0
36.0,13.0,13.0,22.0,13232.0,1323202.0,41.0,5231.0,1197.0,0.0,0.0,1.0,717.0,2.0
51.0,3.0,3.0,38.0,13232.0,1323202.0,41.0,5399.0,2874.0,0.0,0.0,3.0,601.0,2.0
24.0,10.0,10.0,35.0,13204.0,1320402.0,33.0,1875.0,1053.0,0.0,0.0,1.0,787.0,2.0
29.0,24.0,24.0,64.0,13891.0,1389101.0,91.0,4087.0,213.0,1.0,0.0,5.0,1044.0,3.0
29.0,24.0,24.0,64.0,12953.0,1295302.0,22.0,1840.0,1005.0,1.0,0.0,2.0,405.0,1.0
29.0,24.0,24.0,64.0,12892.0,1289203.0,91.0,323.0,212.0,0.0,0.0,3.0,1363.0,3.0
12.0,5.0,5.0,33.0,10821.0,1082103.0,35.0,1719.0,964.0,0.0,0.0,1.0,787.0,2.0
12.0,5.0,5.0,33.0,10821.0,1082103.0,35.0,1719.0,964.0,0.0,0.0,16.0,787.0,2.0
12.0,5.0,5.0,33.0,10423.0,1042302.0,74.0,4733.0,417.0,1.0,0.0,1.0,849.0,2.0
29.0,24.0,24.0,64.0,11481.0,1148102.0,33.0,3668.0,1973.0,0.0,0.0,1.0,797.0,2.0
17.0,14.0,14.0,41.0,11433.0,1143302.0,43.0,3911.0,2103.0,0.0,0.0,3.0,228.0,1.0
17.0,14.0,14.0,41.0,10721.0,1072102.0,13.0,5453.0,2950.0,0.0,0.0,6.0,861.0,2.0
12.0,5.0,5.0,33.0,12953.0,1295302.0,22.0,1797.0,950.0,1.0,0.0,1.0,869.0,2.0
12.0,5.0,5.0,33.0,10257.0,1025702.0,22.0,4498.0,943.0,1.0,0.0,1.0,787.0,2.0
17.0,14.0,14.0,41.0,10821.0,1082103.0,35.0,2171.0,1208.0,0.0,0.0,2.0,611.0,2.0
47.0,1.0,1.0,54.0,13204.0,1320402.0,33.0,4993.0,1042.0,0.0,0.0,2.0,684.0,2.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,3571.0,434.0,1.0,0.0,1.0,414.0,1.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,790.0,60.0,0.0,0.0,1.0,337.0,1.0
6.0,0.0,0.0,91.0,13204.0,1320402.0,33.0,608.0,19.0,1.0,0.0,1.0,1390.0,3.0
48.0,2.0,2.0,74.0,13495.0,1349503.0,72.0,1514.0,800.0,1.0,0.0,1.0,293.0,1.0
39.0,11.0,11.0,44.0,13232.0,1323202.0,41.0,2177.0,1213.0,0.0,0.0,12.0,307.0,1.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,747.0,60.0,0.0,0.0,7.0,337.0,1.0
17.0,14.0,14.0,41.0,12889.0,1288903.0,85.0,5697.0,3096.0,1.0,0.0,1.0,895.0,2.0
29.0,24.0,24.0,64.0,10693.0,1069302.0,54.0,4166.0,2235.0,1.0,0.0,1.0,237.0,1.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3116.0,1655.0,1.0,0.0,1.0,581.0,2.0
36.0,13.0,13.0,22.0,12191.0,1219102.0,74.0,1923.0,201.0,1.0,0.0,6.0,1381.0,3.0
48.0,2.0,2.0,74.0,14683.0,1468303.0,74.0,2881.0,370.0,1.0,0.0,1.0,319.0,1.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,747.0,60.0,0.0,0.0,6.0,337.0,1.0
12.0,5.0,5.0,33.0,13232.0,1323202.0,41.0,1725.0,967.0,0.0,0.0,1.0,990.0,2.0
48.0,2.0,2.0,74.0,13204.0,1320402.0,33.0,1944.0,871.0,0.0,0.0,2.0,973.0,2.0
48.0,2.0,2.0,74.0,12191.0,1219102.0,74.0,2911.0,791.0,0.0,0.0,1.0,441.0,1.0
29.0,24.0,24.0,64.0,12953.0,1295302.0,22.0,1939.0,1096.0,1.0,0.0,1.0,692.0,2.0
12.0,5.0,5.0,33.0,13891.0,1389101.0,91.0,4833.0,21.0,1.0,0.0,1.0,2039.0,5.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,747.0,60.0,0.0,0.0,2.0,337.0,1.0
12.0,5.0,5.0,33.0,10821.0,1082103.0,35.0,1719.0,964.0,0.0,0.0,1.0,787.0,2.0
17.0,14.0,14.0,41.0,13158.0,1315802.0,74.0,2864.0,847.0,1.0,0.0,1.0,937.0,2.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,3621.0,287.0,1.0,0.0,1.0,967.0,2.0
8.0,27.0,27.0,82.0,13232.0,1323202.0,41.0,1211.0,714.0,0.0,0.0,1.0,895.0,2.0
6.0,0.0,0.0,91.0,13871.0,1387102.0,65.0,1140.0,691.0,1.0,0.0,1.0,370.0,1.0
42.0,15.0,15.0,23.0,11292.0,1129202.0,82.0,480.0,319.0,0.0,0.0,1.0,1558.0,4.0
29.0,24.0,24.0,64.0,13204.0,1320402.0,33.0,3149.0,1654.0,1.0,0.0,1.0,692.0,2.0
48.0,2.0,2.0,74.0,13198.0,1319801.0,64.0,3289.0,1441.0,0.0,0.0,1.0,666.0,2.0
6.0,0.0,0.0,91.0,14869.0,1486903.0,87.0,1157.0,698.0,1.0,0.0,4.0,370.0,1.0
36.0,13.0,13.0,22.0,11259.0,1125903.0,74.0,1889.0,1007.0,0.0,0.0,2.0,1381.0,3.0
40.0,26.0,26.0,73.0,12892.0,1289203.0,91.0,364.0,233.0,0.0,0.0,1.0,1283.0,3.0
17.0,14.0,14.0,41.0,11697.0,1169703.0,33.0,5412.0,2643.0,1.0,0.0,1.0,395.0,1.0
42.0,15.0,15.0,23.0,10800.0,1080003.0,91.0,1077.0,458.0,1.0,0.0,1.0,2075.0,5.0
29.0,24.0,24.0,64.0,12191.0,1219102.0,74.0,3462.0,845.0,1.0,0.0,1.0,460.0,1.0
34.0,4.0,4.0,21.0,13232.0,1323202.0,41.0,3675.0,1977.0,0.0,0.0,2.0,711.0,2.0
48.0,2.0,2.0,74.0,12896.0,1289605.0,74.0,1435.0,791.0,0.0,0.0,3.0,293.0,1.0
26.0,12.0,12.0,43.0,13198.0,1319801.0,64.0,3276.0,1748.0,0.0,0.0,1.0,629.0,2.0
5.0,23.0,23.0,71.0,14057.0,1405702.0,92.0,2585.0,1459.0,1.0,0.0,1.0,1294.0,3.0
48.0,2.0,2.0,74.0,12191.0,1219102.0,74.0,2911.0,791.0,0.0,0.0,1.0,441.0,1.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3139.0,1265.0,0.0,0.0,1.0,1155.0,3.0
13.0,21.0,21.0,34.0,13198.0,1319801.0,64.0,3148.0,1673.0,0.0,0.0,4.0,692.0,2.0
36.0,13.0,13.0,22.0,10874.0,1087402.0,44.0,1880.0,1057.0,0.0,0.0,4.0,397.0,1.0
48.0,2.0,2.0,74.0,13158.0,1315802.0,74.0,2775.0,791.0,0.0,0.0,1.0,441.0,1.0
29.0,24.0,24.0,64.0,14635.0,1463502.0,33.0,4215.0,2257.0,1.0,0.0,1.0,237.0,1.0
12.0,5.0,5.0,33.0,12339.0,1233904.0,42.0,4796.0,2577.0,0.0,0.0,3.0,829.0,2.0
29.0,24.0,24.0,64.0,11697.0,1169703.0,33.0,3677.0,1973.0,0.0,0.0,2.0,1242.0,3.0
6.0,0.0,0.0,91.0,11433.0,1143302.0,43.0,403.0,261.0,1.0,0.0,1.0,862.0,2.0
34.0,4.0,4.0,21.0,13198.0,1319801.0,64.0,3286.0,1755.0,1.0,0.0,1.0,872.0,2.0
36.0,13.0,13.0,22.0,10397.0,1039705.0,34.0,1656.0,919.0,0.0,0.0,25.0,762.0,2.0
17.0,14.0,14.0,41.0,11259.0,1125903.0,74.0,2653.0,850.0,0.0,0.0,1.0,793.0,2.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3122.0,1659.0,1.0,0.0,3.0,1166.0,3.0
17.0,14.0,14.0,41.0,13198.0,1319801.0,64.0,3947.0,2127.0,1.0,0.0,1.0,349.0,1.0
17.0,14.0,14.0,41.0,13198.0,1319801.0,64.0,2673.0,1512.0,0.0,0.0,1.0,405.0,1.0
6.0,0.0,0.0,91.0,10821.0,1082103.0,35.0,149.0,104.0,0.0,0.0,1.0,2329.0,5.0
12.0,5.0,5.0,33.0,14492.0,1449202.0,36.0,5107.0,2767.0,0.0,0.0,37.0,534.0,2.0
17.0,14.0,14.0,41.0,11292.0,1129202.0,82.0,3914.0,2104.0,0.0,0.0,3.0,895.0,2.0
6.0,0.0,0.0,91.0,11066.0,1106603.0,44.0,677.0,406.0,1.0,0.0,1.0,236.0,1.0
12.0,5.0,5.0,33.0,13232.0,1323202.0,41.0,1725.0,967.0,0.0,0.0,1.0,990.0,2.0
12.0,5.0,5.0,33.0,12391.0,1239102.0,22.0,1723.0,944.0,0.0,0.0,1.0,971.0,2.0
17.0,14.0,14.0,41.0,13158.0,1315802.0,74.0,2863.0,847.0,1.0,0.0,1.0,793.0,2.0
12.0,5.0,5.0,33.0,13342.0,1334205.0,45.0,2156.0,946.0,0.0,0.0,1.0,1066.0,3.0
39.0,11.0,11.0,44.0,12892.0,1289203.0,91.0,74.0,50.0,1.0,0.0,1.0,1737.0,4.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3134.0,1655.0,1.0,0.0,1.0,270.0,1.0
12.0,5.0,5.0,33.0,10397.0,1039705.0,34.0,4260.0,940.0,0.0,0.0,1.0,404.0,1.0
17.0,14.0,14.0,41.0,11259.0,1125903.0,74.0,2653.0,850.0,0.0,0.0,2.0,793.0,2.0
12.0,5.0,5.0,33.0,13232.0,1323202.0,41.0,1725.0,967.0,0.0,0.0,7.0,990.0,2.0
29.0,24.0,24.0,64.0,13204.0,1320402.0,33.0,4194.0,2257.0,1.0,0.0,1.0,237.0,1.0
17.0,14.0,14.0,41.0,14321.0,1432103.0,12.0,5527.0,2995.0,1.0,0.0,1.0,611.0,2.0
12.0,5.0,5.0,33.0,11259.0,1125903.0,74.0,2510.0,417.0,1.0,0.0,1.0,849.0,2.0
6.0,0.0,0.0,91.0,14869.0,1486903.0,87.0,1274.0,738.0,0.0,0.0,6.0,590.0,2.0
48.0,2.0,2.0,74.0,13198.0,1319801.0,64.0,3128.0,843.0,1.0,0.0,2.0,239.0,1.0
29.0,24.0,24.0,64.0,14747.0,1474703.0,93.0,3785.0,2014.0,1.0,0.0,1.0,1139.0,3.0
34.0,4.0,4.0,21.0,13232.0,1323202.0,41.0,3675.0,1977.0,0.0,0.0,19.0,711.0,2.0
6.0,0.0,0.0,91.0,12191.0,1219102.0,74.0,552.0,0.0,0.0,0.0,1.0,1390.0,3.0
17.0,14.0,14.0,41.0,13487.0,1348702.0,63.0,5232.0,2832.0,0.0,0.0,1.0,349.0,1.0
24.0,10.0,10.0,35.0,12992.0,1299204.0,71.0,2409.0,1357.0,0.0,0.0,1.0,912.0,2.0
36.0,13.0,13.0,22.0,14107.0,1410702.0,81.0,1966.0,1012.0,1.0,0.0,1.0,1381.0,3.0
26.0,12.0,12.0,43.0,12892.0,1289203.0,91.0,698.0,420.0,1.0,0.0,1.0,1733.0,4.0
17.0,14.0,14.0,41.0,12953.0,1295302.0,22.0,1815.0,1022.0,0.0,0.0,1.0,725.0,2.0
29.0,24.0,24.0,64.0,11433.0,1143302.0,43.0,3274.0,1746.0,1.0,0.0,1.0,491.0,1.0
36.0,13.0,13.0,22.0,11292.0,1129202.0,82.0,1991.0,1123.0,0.0,0.0,5.0,1620.0,4.0
47.0,1.0,1.0,54.0,12892.0,1289203.0,91.0,5.0,5.0,0.0,0.0,12.0,1797.0,4.0
13.0,21.0,21.0,34.0,13232.0,1323202.0,41.0,2449.0,1388.0,0.0,0.0,5.0,591.0,2.0
29.0,24.0,24.0,64.0,11292.0,1129202.0,82.0,3540.0,1900.0,0.0,0.0,1.0,533.0,2.0
25.0,9.0,9.0,13.0,13232.0,1323202.0,41.0,3348.0,1796.0,0.0,0.0,1.0,861.0,2.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,790.0,60.0,0.0,0.0,1.0,337.0,1.0
42.0,15.0,15.0,23.0,13204.0,1320402.0,33.0,4342.0,2362.0,0.0,0.0,3.0,861.0,2.0
72.0,20.0,20.0,3.0,13204.0,1320402.0,33.0,4383.0,2376.0,0.0,0.0,1.0,1189.0,3.0
29.0,24.0,24.0,64.0,14492.0,1449202.0,36.0,3864.0,2069.0,1.0,0.0,1.0,1072.0,3.0
29.0,24.0,24.0,64.0,14679.0,1467903.0,91.0,4119.0,212.0,0.0,0.0,1.0,1334.0,3.0
17.0,14.0,14.0,41.0,10423.0,1042302.0,74.0,5334.0,850.0,0.0,0.0,1.0,972.0,2.0
17.0,14.0,14.0,41.0,10721.0,1072102.0,13.0,5453.0,2950.0,0.0,0.0,15.0,861.0,2.0
6.0,0.0,0.0,91.0,14908.0,1490803.0,91.0,1061.0,60.0,0.0,0.0,1.0,371.0,1.0
12.0,5.0,5.0,33.0,10713.0,1071302.0,83.0,4648.0,2514.0,1.0,0.0,1.0,1546.0,4.0
17.0,14.0,14.0,41.0,13244.0,1324402.0,54.0,3938.0,1488.0,0.0,0.0,1.0,480.0,1.0
22.0,6.0,6.0,72.0,13232.0,1323202.0,41.0,5283.0,2863.0,0.0,0.0,1.0,825.0,2.0
32.0,36.0,36.0,85.0,13204.0,1320402.0,33.0,4317.0,2339.0,5.0,0.0,1.0,345.0,1.0
6.0,0.0,0.0,91.0,11433.0,1143302.0,43.0,689.0,415.0,1.0,0.0,2.0,236.0,1.0
6.0,0.0,0.0,91.0,15016.0,1501603.0,64.0,1314.0,479.0,0.0,0.0,2.0,1592.0,4.0
18.0,28.0,28.0,42.0,13204.0,1320402.0,33.0,4311.0,2333.0,0.0,0.0,1.0,829.0,2.0
